P,N,Word,Color,Congruency,Response,Accuracy,RT,Orientation,Accuracy2,RT2,Task
16,48,4,4,1,109,1,0.85807280000017305,0,0,0,Test
16,49,3,1,0,122,1,0.97752543491947097,0,0,0,Test
16,50,5,4,2,109,1,0.79716260000009198,2,1,0.54007833491937196,Test
16,51,4,1,0,122,1,0.85782793491944198,1,1,0.61402058411317695,Test
16,52,3,3,1,110,1,0.82543553491927901,2,1,0.52400933491958301,Test
16,53,2,4,0,109,1,0.71573330000001101,1,1,0.42342209999992497,Test
16,54,3,3,1,110,1,0.73385209999992196,0,0,0,Test
16,55,5,4,2,109,1,0.660985299999993,1,1,0.51274990000001697,Test
16,56,4,1,0,122,1,0.94209940000018799,2,1,0.58797273491950397,Test
16,57,5,2,2,120,1,0.90087599999992596,1,1,0.51729129999989698,Test
16,58,4,3,0,110,1,0.89928359999998997,0,0,0,Test
16,59,1,2,0,120,1,0.91345010000009097,0,0,0,Test
16,60,5,3,2,109,0,0.71821960000011098,0,0,0,Test
16,61,5,2,2,120,1,0.72510143491922496,1,1,0.62818370000013601,Test
16,62,1,3,0,110,1,0.70016669999995396,2,1,0.41487970000002899,Test
16,63,5,4,2,109,1,0.620383234919473,0,0,0,Test
16,64,4,2,0,120,1,0.81780640000010896,1,1,0.920709034919582,Test
16,65,5,1,2,122,1,0.84565459999998904,2,1,0.71648280475801596,Test
16,66,2,4,0,109,1,0.72313813491928203,0,0,0,Test
16,67,5,3,2,110,1,0.84940953491946003,1,1,0.61518403491959395,Test
16,68,4,1,0,109,0,0.69595279999998605,2,1,0.58493653491950703,Test
16,69,2,2,1,120,1,0.59620709999990096,1,1,0.57188659999997105,Test
16,70,5,1,2,122,1,0.744647500000156,0,0,0,Test
16,71,2,2,1,120,1,0.73426773491951303,0,0,0,Test
16,72,5,1,2,122,1,0.83294273491947002,2,1,0.56022253491960305,Test
16,73,3,3,1,110,1,0.61977500000011798,1,1,0.40845930000000402,Test
16,74,1,4,0,109,1,0.78839743491948899,2,1,0.46886440000002999,Test
16,75,2,2,1,120,1,0.79416459999993105,1,1,0.44091010000010999,Test
16,76,4,4,1,109,1,0.85898713491928902,2,1,0.55333264443584096,Test
16,77,5,3,2,110,1,0.81161503491944098,2,1,0.41499399999997899,Test
16,78,1,1,1,122,1,0.778849899999841,2,1,0.58358730000008996,Test
16,79,5,2,2,120,1,0.772441334919449,0,0,0,Test
16,80,3,3,1,110,1,0.71004240000001995,1,1,0.68561180000006094,Test
16,81,4,4,1,109,1,0.66257199999995497,0,0,0,Test
16,82,3,2,0,120,1,0.71602699999994002,1,1,0.75069039999994003,Test
16,83,1,1,1,122,1,1.1329624,2,1,0.595892634919437,Test
16,84,4,4,1,109,1,0.55839803491949203,0,0,0,Test
16,85,3,1,0,122,1,0.97588249999989796,0,0,0,Test
16,86,5,4,2,109,1,0.72187683491961296,2,1,0.42200339999999398,Test
16,87,4,1,0,122,1,0.95010520000005305,1,1,0.564857500000016,Test
16,88,3,3,1,110,1,0.78242143491956995,2,1,0.58863989999986199,Test
16,89,2,4,0,109,1,0.61641350000013495,1,1,0.64765307459674704,Test
16,90,3,3,1,110,1,0.67864989999998204,0,0,0,Test
16,91,5,4,2,109,1,0.65313169999990395,1,1,0.55272033491928596,Test
16,92,4,1,0,122,1,0.88597350000009101,2,1,0.65878190000012204,Test
16,93,5,2,2,120,1,0.69402230000014198,1,1,0.58955623491942799,Test
16,94,4,3,0,110,1,0.80337593491935899,0,0,0,Test
16,95,1,2,0,120,1,0.86461873491953201,0,0,0,Test
16,96,5,3,2,110,1,1.06540899999982,0,0,0,Test
16,97,5,2,2,120,1,0.92577899999991997,1,1,0.67208920000007299,Test
16,98,1,3,0,110,1,0.98144870000010098,2,1,0.59642183491951095,Test
16,99,5,4,2,109,1,0.738254500000039,0,0,0,Test
16,100,4,2,0,120,1,0.76531350000004805,1,1,0.62933659999998803,Test
16,101,5,1,2,122,1,0.85384229999999695,2,1,0.599516300000005,Test
16,102,2,4,0,109,1,0.77115570000000799,0,0,0,Test
16,103,5,3,2,110,1,0.89859890000002496,1,1,0.59542393491938095,Test
16,104,4,1,0,122,1,0.90491503491944103,2,1,0.56890263491959603,Test
16,105,2,2,1,120,1,0.78372543491923397,1,1,0.60478309999985003,Test
16,106,5,1,2,122,1,0.73747293491942401,0,0,0,Test
16,107,2,2,1,120,1,0.77031639999995605,0,0,0,Test
16,108,5,1,2,122,1,0.91818340000008902,2,1,0.59175143491938798,Test
16,109,3,3,1,110,1,0.72305080000000999,1,1,0.74592269999993699,Test
16,110,1,4,0,109,1,0.72500889999992102,2,1,0.60298063491950404,Test
16,111,2,2,1,120,1,0.61470599999984199,1,1,0.63535520000004897,Test
16,112,4,4,1,110,0,0.627120534919413,2,1,0.60525543491962697,Test
16,113,5,3,2,110,1,0.67527870000003498,2,1,0.472375199999988,Test
16,114,1,1,1,122,1,0.99853523491901797,2,1,0.40152203491925298,Test
16,115,5,2,2,120,1,0.69156923491891598,0,0,0,Test
16,116,3,3,1,110,1,0.78584369999998704,1,1,0.47794010000006898,Test
16,117,4,4,1,109,1,0.36385140000038502,0,0,0,Test
16,118,3,2,0,120,1,0.89542260000007501,1,1,0.69828950000010104,Test
16,119,1,1,1,122,1,0.66797899999983201,2,1,0.62051179999980399,Test
16,120,4,4,1,109,1,0.86618680000037795,0,0,0,Test
16,121,3,1,0,122,1,1.0095781999998501,0,0,0,Test
16,122,5,4,2,109,1,0.91389669999989598,2,1,0.52197323491964198,Test
16,123,4,1,0,122,1,0.84583729999985702,1,1,0.66109150000011097,Test
16,124,3,3,1,110,1,0.71467480000001204,2,1,1.07480399999986,Test
16,125,2,4,0,109,1,0.67274889999998799,1,1,0.62498743491914899,Test
16,126,3,3,1,110,1,0.70096913491897805,0,0,0,Test
16,127,5,4,2,109,1,0.51086350000014102,1,1,0.73134299999992403,Test
16,128,4,1,0,122,1,0.95709710000028303,2,1,0.56329673967729799,Test
16,129,5,2,2,120,1,0.75558139999975504,1,1,0.46134099999972,Test
16,130,4,3,0,109,0,0.71990273491883305,0,0,0,Test
16,131,1,2,0,120,1,0.89604343491919303,0,0,0,Test
16,132,5,3,2,110,1,0.79414273491920495,0,0,0,Test
16,133,5,2,2,120,1,0.74930910000011897,1,1,0.75420987935512995,Test
16,134,1,3,0,110,1,0.76977840000017805,2,1,0.63084469999966997,Test
16,135,5,4,2,109,1,0.54736000000002605,0,0,0,Test
16,136,4,2,0,120,1,0.72978073491958595,1,1,0.61424252379083599,Test
16,137,5,1,2,122,1,0.83447049999995204,2,1,0.43619790000002501,Test
16,138,2,4,0,109,1,0.77193729999999094,0,0,0,Test
16,139,5,3,2,110,1,0.56523160000006101,1,1,0.70271543491935495,Test
16,140,4,1,0,122,1,0.88065529999994396,2,1,0.57900263491933401,Test
16,141,2,2,1,120,1,0.605825834919415,1,1,0.61733943967760796,Test
16,142,5,1,2,122,1,0.88078863491932702,0,0,0,Test
16,143,2,2,1,120,1,0.67561253491953699,0,0,0,Test
16,144,5,1,2,122,1,0.79749119999996798,2,1,0.56954473491941804,Test
16,145,3,3,1,110,1,0.840726099999756,1,1,0.609485234919248,Test
16,146,1,4,0,109,1,0.90416803491916697,2,1,0.51402600000028498,Test
16,147,2,2,1,120,1,0.75851903491911798,1,1,0.66540010000017003,Test
16,148,4,4,1,109,1,0.73036323491942301,2,1,0.62673593491945201,Test
16,149,5,3,2,110,1,0.79461439999977301,2,1,0.45718080000006001,Test
16,150,1,1,1,122,1,0.70147210000004601,2,1,0.68943059999992296,Test
16,151,5,2,2,120,1,0.77889193491955699,0,0,0,Test
16,152,3,3,1,110,1,0.75906380000014895,1,1,0.62968718887122999,Test
16,153,4,4,1,109,1,0.82710700000006898,0,0,0,Test
16,154,3,2,0,120,1,0.76924400000007198,1,1,0.73529689999986703,Test
16,155,1,1,1,122,1,0.65988273491893801,2,1,0.565035344435728,Test
16,156,4,4,1,109,1,0.70329070000025196,0,0,0,Test
16,157,3,1,0,122,1,0.89239410000027397,0,0,0,Test
16,158,5,4,2,109,1,0.80669143491923001,2,1,0.51401160475825203,Test
16,159,4,1,0,122,1,0.80870033491919502,1,1,0.639452434919349,Test
16,160,3,3,1,110,1,0.67520860000013305,2,1,0.41290430000026401,Test
16,161,2,4,0,109,1,0.54711053491928396,1,1,0.49451413967744901,Test
16,162,3,3,1,110,1,0.73350510000000202,0,0,0,Test
16,163,5,4,2,109,1,0.72484570000005999,1,1,0.71287859999984005,Test
16,164,4,1,0,122,1,0.79056209999998805,2,1,0.62192939999977204,Test
16,165,5,2,2,120,1,0.73773590000018896,1,1,0.50870840000016004,Test
16,166,4,3,0,110,1,0.721959699999843,0,0,0,Test
16,167,1,2,0,120,1,0.97493179999992197,0,0,0,Test
16,168,5,3,2,110,1,0.71073620000015603,0,0,0,Test
16,169,5,2,2,120,1,0.746578334918922,1,1,0.44553439999981498,Test
16,170,1,3,0,110,1,0.75183970475791295,2,1,0.44353670000009499,Test
16,171,5,4,2,109,1,0.365111134919061,0,0,0,Test
16,172,4,2,0,120,1,0.75460953491892702,1,1,0.59206180000000996,Test
16,173,5,1,2,122,1,0.66448149999996498,2,1,0.53369490000022801,Test
16,174,2,4,0,109,1,0.80684329999985505,0,0,0,Test
16,175,5,3,2,110,1,0.51398430000017503,1,1,0.47016510000003098,Test
16,176,4,1,0,122,1,0.80702813491916503,2,1,0.42389843491946499,Test
16,177,2,2,1,120,1,0.66751479999993502,1,1,0.56744539999999699,Test
16,178,5,1,2,122,1,0.78902659999994296,0,0,0,Test
16,179,2,2,1,120,1,0.81874170000037305,0,0,0,Test
16,180,5,1,2,122,1,0.88631203491922905,2,1,0.68992367935516097,Test
16,181,3,3,1,110,1,0.682180334919394,1,1,0.56991121427427105,Test
16,182,1,4,0,109,1,0.63779333491947898,2,1,0.46822989999964199,Test
16,183,2,2,1,120,1,0.83012720000033402,1,1,0.63689780000004304,Test
16,184,4,4,1,109,1,0.669327500000236,2,1,0.34717719999980501,Test
16,185,5,3,2,110,1,0.56223689999978899,2,1,0.39341603491902799,Test
16,186,1,1,1,122,1,0.84861009999986003,2,1,0.42425523491920097,Test
16,187,5,2,2,120,1,0.58161457459709698,0,0,0,Test
16,188,3,3,1,110,1,0.60763279999991904,1,1,0.49241473491929399,Test
16,189,4,4,1,109,1,0.50930190000008202,0,0,0,Test
16,190,3,2,0,120,1,0.98565550000012103,1,1,0.56700703491924298,Test
16,191,1,1,1,122,1,0.54079039999987799,2,1,0.53157973491897803,Test
16,192,4,4,1,109,1,0.61411060000000395,0,0,0,Test
16,193,3,1,0,122,1,0.83635490000005996,0,0,0,Test
16,194,5,4,2,109,1,0.68450570000004496,2,1,0.61254057459700595,Test
16,195,4,1,0,122,1,0.79107133491925197,1,1,0.636463600000297,Test
16,196,3,3,1,110,1,0.55417223491940604,2,1,0.50316923491891397,Test
16,197,2,4,0,109,1,0.50212050000027397,1,1,0.54977580000013404,Test
16,198,3,3,1,110,1,0.64070943491924504,0,0,0,Test
16,199,5,4,2,109,1,0.62490840000009495,1,1,0.55358120000028099,Test
16,200,4,1,0,122,1,0.84002933491910903,2,1,0.598771834919262,Test
16,201,5,2,2,120,1,0.64275760000009496,1,1,0.39533260000007397,Test
16,202,4,3,0,110,1,0.70379019999973003,0,0,0,Test
16,203,1,2,0,120,1,0.83912503491910695,0,0,0,Test
16,204,5,3,2,110,1,0.66617593491946503,0,0,0,Test
16,205,5,2,2,120,1,0.73556570000027899,1,1,0.63191473491906403,Test
16,206,1,3,0,110,1,0.75480393491898201,2,1,0.54170059999978604,Test
16,207,5,4,2,109,1,0.63737853491920804,0,0,0,Test
16,208,4,2,0,120,1,0.68418909999991195,1,1,0.57267433491915698,Test
16,209,5,1,2,122,1,0.72668789999988803,2,1,0.63189659999989101,Test
16,210,2,4,0,109,1,0.75655550000010396,0,0,0,Test
16,211,5,3,2,110,1,0.75593423491909595,1,1,0.43618604443554398,Test
16,212,4,1,0,122,1,0.78907540000000198,2,1,0.43656009999995199,Test
16,213,2,2,1,120,1,0.495379134919403,1,1,0.35351429999991502,Test
16,214,5,1,2,122,1,0.847567634919415,0,0,0,Test
16,215,2,2,1,120,1,0.67586870000013699,0,0,0,Test
16,216,5,1,2,122,1,0.93738313491940095,2,1,0.83452910000005398,Test
16,217,3,3,1,110,1,0.65417129999968904,1,1,0.61242923491909096,Test
16,218,1,4,0,109,1,0.76386820000016098,2,1,0.52262453491903205,Test
16,219,2,2,1,120,1,0.67441710000002797,1,1,0.70386909999979297,Test
16,220,4,4,1,109,1,0.841502699999637,2,1,0.64409710000018106,Test
16,221,5,3,2,110,1,0.61788523491895797,2,1,0.70519663491904805,Test
16,222,1,1,1,122,1,0.92616909999969699,2,1,0.62322351903230799,Test
16,223,5,2,2,120,1,0.75639739999996902,0,0,0,Test
16,224,3,3,1,110,1,0.75249773491896099,1,1,0.62351053491920505,Test
16,225,4,4,1,109,1,0.69078343491946703,0,0,0,Test
16,226,3,2,0,120,1,0.70473979999997005,1,1,0.64181733491932402,Test
16,227,1,1,1,122,1,0.65314720000014903,2,1,0.60609353491918205,Test
16,228,4,4,1,109,1,0.60236693491924598,0,0,0,Test
16,229,3,1,0,122,1,0.88009800000008898,0,0,0,Test
16,230,5,4,2,109,1,0.68101630000001001,2,1,0.51710133491906196,Test
16,231,4,1,0,122,1,0.85741389999975604,1,1,0.58912124443531899,Test
16,232,3,3,1,110,1,0.56114900000011403,2,1,0.52288820000012504,Test
16,233,2,4,0,109,1,0.60989313491927499,1,1,0.56468459999996401,Test
16,234,3,3,1,110,1,0.72170150000010802,0,0,0,Test
16,235,5,4,2,109,1,0.52782389999992996,1,1,0.84762013491899801,Test
16,236,4,1,0,122,1,0.72654409999995595,2,1,0.62524125395157204,Test
16,237,5,2,2,120,1,0.64488480000000004,1,1,0.54477419999966503,Test
16,238,4,3,0,110,1,0.81638313491930603,0,0,0,Test
16,239,1,2,0,120,1,0.766622300000108,0,0,0,Test
16,240,5,3,2,110,1,0.72365579999995999,0,0,0,Test
16,241,5,2,2,120,1,0.94314609999992205,1,1,0.76637479999999403,Test
16,242,1,3,0,110,1,0.81126089999997897,2,1,0.80212009999968403,Test
16,243,5,4,2,109,1,0.71869700000024805,0,0,0,Test
16,244,4,2,0,120,1,0.75174340000012296,1,1,0.53865681903244,Test
16,245,5,1,2,122,1,0.74429020000025103,2,1,0.59781233967760306,Test
16,246,2,4,0,109,1,0.67137920000004703,0,0,0,Test
16,247,5,3,2,110,1,0.61997040000005699,1,1,0.60625623491887404,Test
16,248,4,1,0,122,1,0.81546399999979302,2,1,0.490416900000128,Test
16,249,2,2,1,120,1,0.89227779999964696,1,1,0.67878333491944398,Test
16,250,5,1,2,122,1,0.79474729999992599,0,0,0,Test
16,251,2,2,1,120,1,0.66230443491940605,0,0,0,Test
16,252,5,1,2,122,1,0.69741813491919002,2,1,0.62889300000006199,Test
16,253,3,3,1,110,1,0.67396513491894405,1,1,0.48159133491890299,Test
16,254,1,4,0,109,1,0.34189340000011698,2,1,0.482642500000111,Test
16,255,2,2,1,120,1,0.37658319999991402,1,1,0.39315011427470398,Test
16,256,4,4,1,109,1,0.89200630000004799,2,1,0.39872770000010899,Test
16,257,5,3,2,110,1,0.80112849999977698,2,1,0.54208370000014805,Test
16,258,1,1,1,122,1,0.84425180000016598,2,1,0.44155379999983801,Test
16,259,5,2,2,120,1,0.602936234919071,0,0,0,Test
16,260,3,3,1,110,1,0.68201663491936404,1,1,0.55835999999999297,Test
16,261,4,4,1,109,1,0.61017950000041299,0,0,0,Test
16,262,3,2,0,120,1,0.99650240000028101,1,1,0.68845270000019798,Test
16,263,1,1,1,122,1,0.55176799999981097,2,1,0.56171879999965302,Test
16,264,4,4,1,109,1,0.70796669999981499,0,0,0,Test
16,265,3,1,0,122,1,0.91554799999994396,0,0,0,Test
16,266,5,4,2,109,1,0.88343320000012704,2,1,0.56332443491919604,Test
16,267,4,1,0,122,1,0.68477293491923796,1,1,0.50004768411327005,Test
16,268,3,3,1,110,1,0.70968519999996704,2,1,0.58529769999995596,Test
16,269,2,4,0,109,1,0.66401889999997399,1,1,0.63136359999998604,Test
16,270,3,3,1,110,1,0.77651490000016599,0,0,0,Test
16,271,5,4,2,109,1,0.51454569999987099,1,1,0.43598440000005201,Test
16,272,4,1,0,122,1,0.79838149999977803,2,1,0.55617973491916906,Test
16,273,5,2,2,120,1,0.60678653491913803,1,1,0.76486489999979301,Test
16,274,4,3,0,110,1,0.79454009999972197,0,0,0,Test
16,275,1,2,0,120,1,0.78880049999997903,0,0,0,Test
16,276,5,3,2,109,0,0.62322803491906598,0,0,0,Test
16,277,5,2,2,120,1,0.97527989999980502,1,1,0.63204450000012002,Test
16,278,1,3,0,110,1,0.98718389999976397,2,1,0.363498434919165,Test
16,279,5,4,2,109,1,0.62006393491901701,0,0,0,Test
16,280,4,2,0,120,1,0.73092630000019199,1,1,0.41568606983855699,Test
16,281,5,1,2,122,1,0.73375040000018998,2,1,0.64573748411339704,Test
16,282,2,4,0,109,1,0.71744480000006705,0,0,0,Test
16,283,5,3,2,110,1,0.59546279999995,1,1,0.773660204758016,Test
16,284,4,1,0,122,1,0.63587880000022801,2,1,0.58152600475796101,Test
16,285,2,2,1,120,1,0.69804419999991296,1,1,0.39189390000001401,Test
16,286,5,1,2,0,0,0,0,0,0,Test
16,287,2,2,1,120,1,0.92631380000011598,0,0,0,Test
16,288,5,1,2,122,1,0.71449093491901305,2,1,0.66391270000031,Test
16,289,3,3,1,110,1,0.62878579999960504,1,1,0.44672559999980899,Test
16,290,1,4,0,109,1,0.33408520000011799,2,1,0.40822610000032,Test
16,291,2,2,1,120,1,0.64038430000027802,1,1,0.29235534919325801,Test
16,292,4,4,1,109,1,0.58440879999989204,2,1,0.32064073491938,Test
16,293,5,3,2,110,1,0.32097849999991002,2,1,0.342734004758313,Test
16,294,1,1,1,122,1,0.869514400000298,2,1,0.343690788871299,Test
16,295,5,2,2,120,1,0.34985319999987002,0,0,0,Test
16,296,3,3,1,110,1,0.90794963491953196,1,1,0.64273074919356099,Test
16,297,4,4,1,109,1,0.345954800000072,0,0,0,Test
16,298,3,2,0,120,1,0.83084609999968995,1,1,0.50994183491911804,Test
16,299,1,1,1,122,1,0.74311760000000504,2,1,0.35817907935552301,Test
16,300,4,4,1,109,1,0.61334873491887298,0,0,0,Test
16,301,3,1,0,122,1,1.12835610000002,0,0,0,Test
16,302,5,4,2,110,0,0.63451669999994897,2,1,0.73377973491915305,Test
16,303,4,1,0,122,1,0.73299940000015296,1,1,1.1407750999996999,Test
16,304,3,3,1,110,1,0.69495599999982005,2,1,0.37798143491909297,Test
16,305,2,4,0,109,1,0.63925163491921899,1,1,0.31987970000000099,Test
16,306,3,3,1,110,1,0.66325319999987198,0,0,0,Test
16,307,5,4,2,109,1,0.506852234919279,1,1,0.58117845395145196,Test
16,308,4,1,0,122,1,0.79715600000008602,2,1,0.66741999999976498,Test
16,309,5,2,2,120,1,0.61749539999982495,1,1,0.35098139999991002,Test
16,310,4,3,0,110,1,0.62857013491930103,0,0,0,Test
16,311,1,2,0,120,1,0.80367853491907204,0,0,0,Test
16,312,5,3,2,110,1,0.78931503491912702,0,0,0,Test
16,313,5,2,2,120,1,0.85382399999980396,1,1,0.58073954919382198,Test
16,314,1,3,0,110,1,0.65694870000015704,2,1,0.384954834919427,Test
16,315,5,4,2,109,1,0.46303660000012298,0,0,0,Test
16,316,4,2,0,120,1,0.77959150000015098,1,1,0.53187280000020098,Test
16,317,5,1,2,122,1,0.715737100000297,2,1,0.452155914274044,Test
16,318,2,4,0,110,0,0.59764313491905297,0,0,0,Test
16,319,5,3,2,109,0,0.58969550000028903,1,1,0.69135160475798296,Test
16,320,4,1,0,122,1,0.89630970000007404,2,1,0.59016251427465305,Test
16,321,2,2,1,120,1,0.523130334919642,1,1,0.32336779999968701,Test
16,322,5,1,2,122,1,0.65953360000003203,0,0,0,Test
16,323,2,2,1,120,1,0.69287600000006899,0,0,0,Test
16,324,5,1,2,122,1,1.1482622999997101,2,1,0.37979053491926601,Test
16,325,3,3,1,110,1,0.691687300000012,1,1,0.38059608887124302,Test
16,326,1,4,0,109,1,0.39174149999962499,2,1,0.26140359362943899,Test
16,327,2,2,1,120,1,0.73213680000026204,1,1,0.40763373491881799,Test
16,328,4,4,1,109,1,0.71931263491933395,2,1,0.27913093491952201,Test
16,329,5,3,2,110,1,0.50098973491913101,2,1,0.40963110000029701,Test
16,330,1,1,1,122,1,0.40627089999998101,2,1,0.29454453967719002,Test
16,331,5,2,2,120,1,0.60213720000001603,0,0,0,Test
16,332,3,3,1,110,1,0.58594283491947896,1,1,0.59311303967751905,Test
16,333,4,4,1,109,1,0.46281630000021301,0,0,0,Test
16,334,3,2,0,120,1,0.64875459999984697,1,1,0.80961221903271496,Test
16,335,1,1,1,122,1,0.71087669999997205,2,1,0.687996434919114,Test
16,336,4,4,1,110,0,0.65722510000023304,0,0,0,Test
16,337,3,1,0,122,1,0.87166709999974101,0,0,0,Test
16,338,5,4,2,109,1,0.80495760000030703,2,1,0.51979883491912904,Test
16,339,4,1,0,122,1,0.72045000000025505,1,1,0.43526204919362499,Test
16,340,3,3,1,110,1,0.71400530000028095,2,1,0.392868800000088,Test
16,341,2,4,0,109,1,0.65723863491939505,1,1,0.318913500000235,Test
16,342,3,3,1,110,1,0.70843663491905295,0,0,0,Test
16,343,5,4,2,109,1,0.66218363491907395,1,1,0.27624003491928301,Test
16,344,4,1,0,122,1,0.76771740000003796,2,1,0.428229900000133,Test
16,345,5,2,2,120,1,0.68364343491930402,1,1,0.42075313967734501,Test
16,346,4,3,0,110,1,0.71458183491904503,0,0,0,Test
16,347,1,2,0,120,1,0.70663409999997395,0,0,0,Test
16,348,5,3,2,110,1,0.77852719999964404,0,0,0,Test
16,349,5,2,2,120,1,0.68070333491914403,1,1,0.399146834919065,Test
16,350,1,3,0,110,1,0.73194550000016501,2,1,0.377678534919141,Test
16,351,5,4,2,109,1,0.56982129999960296,0,0,0,Test
16,352,4,2,0,120,1,0.68788013491894195,1,1,0.70753364919346495,Test
16,353,5,1,2,122,1,0.75603109999974605,2,1,0.87959069999988104,Test
16,354,2,4,0,109,1,0.76909210000030703,0,0,0,Test
16,355,5,3,2,110,1,0.60767339999984005,1,1,0.61808923491935297,Test
16,356,4,1,0,122,1,0.82869043491928096,2,1,0.63139339999997901,Test
16,357,2,2,1,120,1,0.60335639999993895,1,1,0.56429043491925801,Test
16,358,5,1,2,122,1,0.70442240000011203,0,0,0,Test
16,359,2,2,1,120,1,0.61349329999984603,0,0,0,Test
16,360,5,1,2,122,1,0.85653869999987398,2,1,0.526569239676974,Test
17,1,4,4,1,109,1,0.95645303748506205,0,0,0,Test
17,2,2,3,0,110,1,0.72752899999977705,1,1,0.56932509999978698,Test
17,3,1,4,0,109,1,0.78318300000000796,1,1,0.53811899999982404,Test
17,4,5,2,2,120,1,0.72409649999963199,0,0,0,Test
17,5,1,1,1,122,1,1.0433706374851699,1,1,0.35210623748525899,Test
17,6,5,3,2,110,1,0.70962173748512203,2,1,0.51122079999959202,Test
17,7,4,1,0,122,1,0.79935470000009501,0,0,0,Test
17,8,5,3,2,110,1,0.72350789999973097,0,0,0,Test
17,9,1,2,0,120,1,0.89689020000014397,0,0,0,Test
17,10,4,4,1,109,1,0.59649460000036902,1,1,0.53972103748492395,Test
17,11,5,3,2,110,1,0.61945823748465101,2,1,0.51857893748501704,Test
17,12,2,2,1,120,1,0.83622113748469895,1,1,0.47184187496941399,Test
17,13,3,1,0,122,1,0.97972299999992196,2,1,0.46037681233156003,Test
17,14,2,2,1,120,1,0.76768549999997104,2,1,0.49565279999978901,Test
17,15,3,3,1,110,1,0.73602519999985805,2,1,0.43757921245423897,Test
17,16,5,4,2,109,1,0.96264383748484805,2,1,0.46807679999983498,Test
17,17,4,1,0,122,1,0.94106199999987405,1,1,0.49584533748520698,Test
17,18,3,3,1,110,1,0.60796080000000097,0,0,0,Test
17,19,1,1,1,122,1,0.94088319999991699,0,0,0,Test
17,20,4,4,1,109,1,0.95473523748478295,2,1,0.50063120000004402,Test
17,21,5,3,2,110,1,0.731702537485035,0,0,0,Test
17,22,3,2,0,120,1,0.69959463748500605,0,0,0,Test
17,23,4,4,1,109,1,0.55140590000019096,1,1,0.51542850000032603,Test
17,24,2,1,0,122,1,1.1237528999999999,0,0,0,Test
17,25,5,3,2,110,1,0.64904723748486504,1,1,0.56816830000025198,Test
17,26,3,4,0,109,1,0.80842079999956695,2,1,0.426714837484724,Test
17,27,5,2,2,120,1,0.74319340000010903,2,1,0.44845613748520902,Test
17,28,2,4,0,109,1,0.60727309999992896,1,1,0.59453410000014595,Test
17,29,5,1,2,122,1,0.78837180000027696,1,1,0.457192299999861,Test
17,30,2,2,1,120,1,0.70297690000006696,0,0,0,Test
17,31,5,3,2,110,1,0.82034819999989905,1,1,0.50815119999970204,Test
17,32,1,4,0,109,1,0.586436337484884,2,1,0.50288559999990001,Test
17,33,3,2,0,120,1,0.69732569999996497,2,1,0.46821293748507697,Test
17,34,5,1,2,122,1,0.82543681245397205,1,1,0.43000919999985898,Test
17,35,2,2,1,109,0,0.79524253748468299,2,1,0.523417800000061,Test
17,36,5,1,2,122,1,0.90848310000001198,0,0,0,Test
17,37,4,4,1,109,1,0.83049793748477896,0,0,0,Test
17,38,2,3,0,110,1,0.72581093748476599,1,1,0.54073630000038997,Test
17,39,1,4,0,109,1,0.822712000000138,1,1,0.45482543748494197,Test
17,40,5,2,2,120,1,0.85763219999989804,0,0,0,Test
17,41,1,1,1,122,1,0.86399500000015905,1,1,0.52223060000005705,Test
17,42,5,3,2,110,1,0.68729119999989097,2,1,0.50727249999999902,Test
